NFL Week 1 Over Under Totals 2018,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
MIN 7 @ CAR 26,2009-12-20,42,under,42.5,under,33
NYG 45 @ WAS 12,2009-12-21,42,over,43.5,over,57
NFL Week 15 Over Under Totals 2008,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
NO 24 @ CHI 27,2008-12-11,45.5,over,45.5,over,51
GB 16 @ JAC 20,2008-12-14,45.5,under,45.5,under,36
DET 21 @ IND 31,2008-12-14,45.5,over,44.5,over,52
WAS 13 @ CIN 20,2008-12-14,35.5,under,36.5,under,33
TB 10 @ ATL 13,2008-12-14,44.5,under,43.5,under,23
SF 9 @ MIA 14,2008-12-14,43,under,41,under,23
SEA 23 @ STL 20,2008-12-14,43,push,43,push,43
BUF 27 @ NYJ 31,2008-12-14,42,over,41,over,58
TEN 12 @ HOU 13,2008-12-14,45,under,45,under,25
SD 22 @ KC 21,2008-12-14,47.5,under,41,over,43
MIN 35 @ ARI 14,2008-12-14,47.5,over,46.5,over,49
PIT 13 @ BAL 9,2008-12-14,34.5,under,34,under,22
DEN 10 @ CAR 30,2008-12-14,47,under,47.5,under,40
NE 49 @ OAK 26,2008-12-14,40,over,38.5,over,75
NYG 8 @ DAL 20,2008-12-14,44.5,under,46.5,under,28
CLE 10 @ PHI 30,2008-12-15,38,over,40,push,40
NFL Week 15 Over Under Totals 2007,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
DEN 13 @ HOU 31,2007-12-13,46,under,47,under,44
CIN 13 @ SF 20,2007-12-15,43,under,42,under,33
ARI 24 @ NO 31,2007-12-16,47.5,over,49.5,over,55
ATL 3 @ TB 37,2007-12-16,39,over,37.5,over,40
BAL 16 @ MIA 22,2007-12-16,37.5,over,37.5,over,38
BUF 0 @ CLE 8,2007-12-16,46.5,under,36.5,under,8
GB 33 @ STL 14,2007-12-16,44,over,47,push,47
JAC 29 @ PIT 22,2007-12-16,39.5,over,34.5,over,51
NYJ 10 @ NE 20,2007-12-16,52,under,41,under,30
SEA 10 @ CAR 13,2007-12-16,38,under,37,under,23
TEN 26 @ KC 17,2007-12-16,34,over,34,over,43
IND 21 @ OAK 14,2007-12-16,46,under,44.5,under,35
DET 14 @ SD 51,2007-12-16,46,over,45.5,over,65
PHI 10 @ DAL 6,2007-12-16,49,under,48.5,under,16
WAS 22 @ NYG 10,2007-12-16,40.5,under,35.5,under,32
CHI 13 @ MIN 20,2007-12-17,43.5,under,43,under,33
NFL Week 16 Over Under Totals 2018,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
WAS 16 @ TEN 25,2018-12-22,37,over,38,over,41
BAL 22 @ LAC 10,2018-12-22,45,under,42.5,under,32
JAC 17 @ MIA 7,2018-12-23,39.5,under,39.5,under,24
NYG 27 @ IND 28,2018-12-23,47,over,48.5,over,55
ATL 24 @ CAR 10,2018-12-23,47.5,under,46.5,under,34
BUF 12 @ NE 24,2018-12-23,45,under,46,under,36
CIN 18 @ CLE 26,2018-12-23,46.5,under,44,push,44
GB 44 @ NYJ 38,2018-12-23,45.5,over,47.5,over,82
HOU 30 @ PHI 32,2018-12-23,45,over,47,over,62
MIN 27 @ DET 9,2018-12-23,42.5,under,41.5,under,36
TB 20 @ DAL 27,2018-12-23,45.5,over,48,under,47
CHI 14 @ SF 9,2018-12-23,43.5,under,44,under,23
LAR 31 @ ARI 9,2018-12-23,47.5,under,43,under,40
PIT 28 @ NO 31,2018-12-23,53.5,over,53,over,59
KC 31 @ SEA 38,2018-12-23,54,over,54,over,69
DEN 14 @ OAK 27,2018-12-24,45,under,42.5,under,41
NFL Week 16 Over Under Totals 2017,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
IND 16 @ BAL 23,2017-12-23,41.5,under,41,under,39
MIN 16 @ GB 0,2017-12-23,40.5,under,40.5,under,16
MIA 13 @ KC 29,2017-12-24,45,under,43.5,under,42
BUF 16 @ NE 37,2017-12-24,47,over,47.5,over,53
ATL 13 @ NO 23,2017-12-24,52.5,under,52,under,36
LAC 14 @ NYJ 7,2017-12-24,42.5,under,42.5,under,21
LAR 27 @ TEN 23,2017-12-24,49,over,46,over,50
DEN 11 @ WAS 27,2017-12-24,41.5,under,39.5,under,38
TB 19 @ CAR 22,2017-12-24,46.5,under,46.5,under,41
CLE 3 @ CHI 20,2017-12-24,38,under,37,under,23
DET 17 @ CIN 26,2017-12-24,43,push,43.5,under,43
JAC 33 @ SF 44,2017-12-24,42.5,over,43,over,77
NYG 0 @ ARI 23,2017-12-24,40,under,39,under,23
SEA 21 @ DAL 12,2017-12-24,47,under,47,under,33
PIT 34 @ HOU 6,2017-12-25,44,under,45.5,under,40
OAK 10 @ PHI 19,2017-12-25,48.5,under,46,under,29
NFL Week 16 Over Under Totals 2016,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
NYG 19 @ PHI 24,2016-12-24,42,over,42.5,over,43
MIA 34 @ BUF 31,2016-12-24,43,over,44.5,over,65
TB 24 @ NO 31,2016-12-24,52.5,over,53,over,55
NYJ 3 @ NE 41,2016-12-24,43.5,over,45,under,44
TEN 17 @ JAC 38,2016-12-24,44.5,over,44,over,55
MIN 25 @ GB 38,2016-12-24,43.5,over,44.5,over,63
SD 17 @ CLE 20,2016-12-24,44,under,45,under,37
WAS 41 @ CHI 21,2016-12-24,45,over,49,over,62
ATL 33 @ CAR 16,2016-12-24,51.5,under,48.5,over,49
IND 25 @ OAK 33,2016-12-24,53,over,52,over,58
ARI 34 @ SEA 31,2016-12-24,43.5,over,43.5,over,65
SF 22 @ LA 21,2016-12-24,41,over,39.5,over,43
CIN 10 @ HOU 12,2016-12-25,40.5,under,41.5,under,22
BAL 27 @ PIT 31,2016-12-25,44.5,over,46.5,over,58
DEN 10 @ KC 33,2016-12-26,38,over,38.5,over,43
DET 21 @ DAL 42,2017-01-01,41.5,over,47,over,63
NFL Week 16 Over Under Totals 2015,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
SD 23 @ OAK 20,2015-12-24,46.5,under,45,under,43
WAS 38 @ PHI 24,2015-12-26,48,over,48,over,62
SF 17 @ DET 32,2015-12-27,43,over,42.5,over,49
CLE 13 @ KC 17,2015-12-27,43,under,42.5,under,30
HOU 34 @ TEN 6,2015-12-27,42,under,39,over,40
JAC 27 @ NO 38,2015-12-27,51.5,over,52.5,over,65
NE 20 @ NYJ 26,2015-12-27,46,push,45.5,over,46
CAR 13 @ ATL 20,2015-12-27,47,under,45.5,under,33
CHI 26 @ TB 21,2015-12-27,45.5,over,44,over,47
DAL 6 @ BUF 16,2015-12-27,43.5,under,42,under,22
NYG 17 @ MIN 49,2015-12-27,46,over,44.5,over,66
IND 18 @ MIA 12,2015-12-27,44,under,44,under,30
STL 23 @ SEA 17,2015-12-27,41.5,under,42,under,40
GB 8 @ ARI 38,2015-12-27,49.5,under,50,under,46
PIT 17 @ BAL 20,2015-12-27,47,under,47.5,under,37
CIN 17 @ DEN 20,2015-12-28,42,under,39,under,37
NFL Week 16 Over Under Totals 2014,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
TEN 13 @ JAC 21,2014-12-18,40.5,under,39,under,34
SD 38 @ SF 35,2014-12-20,42.5,over,40.5,over,73
PHI 24 @ WAS 27,2014-12-20,51,push,51,push,51
MIN 35 @ MIA 37,2014-12-21,43,over,42,over,72
BAL 13 @ HOU 25,2014-12-21,42,under,42,under,38
DET 20 @ CHI 14,2014-12-21,45.5,under,44.5,under,34
CLE 13 @ CAR 17,2014-12-21,40.5,under,40,under,30
ATL 30 @ NO 14,2014-12-21,56,under,56,under,44
GB 20 @ TB 3,2014-12-21,47,under,48.5,under,23
KC 12 @ PIT 20,2014-12-21,45.5,under,49.5,under,32
NE 17 @ NYJ 16,2014-12-21,47,under,47,under,33
NYG 37 @ STL 27,2014-12-21,45,over,43.5,over,64
BUF 24 @ OAK 26,2014-12-21,38.5,over,42,over,50
IND 7 @ DAL 42,2014-12-21,55,under,53,under,49
SEA 35 @ ARI 6,2014-12-21,42.5,under,36.5,over,41
DEN 28 @ CIN 37,2014-12-22,48,over,47,over,65
NFL Week 16 Over Under Totals 2013,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
MIA 0 @ BUF 19,2013-12-22,43,under,42,under,19
NO 13 @ CAR 17,2013-12-22,45.5,under,44.5,under,30
DAL 24 @ WAS 23,2013-12-22,51.5,under,51,under,47
TB 13 @ STL 23,2013-12-22,42.5,under,43,under,36
CHI 11 @ PHI 54,2013-12-22,54.5,over,53.5,over,65
CLE 13 @ NYJ 24,2013-12-22,40.5,under,41.5,under,37
IND 23 @ KC 7,2013-12-22,41.5,under,46.5,under,30
MIN 14 @ CIN 42,2013-12-22,47.5,over,48,over,56
DEN 37 @ HOU 13,2013-12-22,51.5,under,53,under,50
TEN 20 @ JAC 16,2013-12-22,44,under,44,under,36
ARI 17 @ SEA 10,2013-12-22,45,under,42.5,under,27
NYG 23 @ DET 20,2013-12-22,49,under,47,under,43
OAK 13 @ SD 26,2013-12-22,49.5,under,50,under,39
PIT 38 @ GB 31,2013-12-22,45,over,43.5,over,69
NE 41 @ BAL 7,2013-12-22,45.5,over,45,over,48
ATL 24 @ SF 34,2013-12-23,45,over,46,over,58
NFL Week 16 Over Under Totals 2012,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
ATL 31 @ DET 18,2012-12-22,51,under,50,under,49
NYG 14 @ BAL 33,2012-12-23,47,push,48,under,47
STL 28 @ TB 13,2012-12-23,43,under,43.5,under,41
CIN 13 @ PIT 10,2012-12-23,44.5,under,40,under,23
WAS 27 @ PHI 20,2012-12-23,44.5,over,46,over,47
OAK 6 @ CAR 17,2012-12-23,45.5,under,47.5,under,23
NO 34 @ DAL 31,2012-12-23,51,over,55,over,65
TEN 7 @ GB 55,2012-12-23,46,over,44,over,62
MIN 23 @ HOU 6,2012-12-23,44.5,under,43,under,29
NE 23 @ JAC 16,2012-12-23,48.5,under,51.5,under,39
IND 20 @ KC 13,2012-12-23,43,under,41.5,under,33
BUF 10 @ MIA 24,2012-12-23,43,under,43.5,under,34
CLE 12 @ DEN 34,2012-12-23,44.5,over,43.5,over,46
CHI 28 @ ARI 13,2012-12-23,37,over,35.5,over,41
SF 13 @ SEA 42,2012-12-23,40.5,over,40,over,55
SD 27 @ NYJ 17,2012-12-23,41,over,37,over,44
NFL Week 16 Over Under Totals 2011,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
HOU 16 @ IND 19,2011-12-22,40.5,under,40.5,under,35
MIA 24 @ NE 27,2011-12-24,48.5,over,49,over,51
CLE 14 @ BAL 20,2011-12-24,39,under,38,under,34
ARI 16 @ CIN 23,2011-12-24,40.5,under,41,under,39
MIN 33 @ WAS 26,2011-12-24,44,over,43,over,59
DEN 14 @ BUF 40,2011-12-24,40,over,43.5,over,54
STL 0 @ PIT 27,2011-12-24,37.5,under,33.5,under,27
NYG 29 @ NYJ 14,2011-12-24,47,under,45.5,under,43
TB 16 @ CAR 48,2011-12-24,48,over,48.5,over,64
JAC 17 @ TEN 23,2011-12-24,40,push,38.5,over,40
OAK 16 @ KC 13,2011-12-24,42,under,43,under,29
SD 10 @ DET 38,2011-12-24,50.5,under,52.5,under,48
PHI 20 @ DAL 7,2011-12-24,50.5,under,49.5,under,27
SF 19 @ SEA 17,2011-12-24,38,under,36.5,under,36
CHI 21 @ GB 35,2011-12-25,45,over,41.5,over,56
ATL 16 @ NO 45,2011-12-26,53,over,53,over,61
NFL Week 16 Over Under Totals 2010,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
CAR 3 @ PIT 27,2010-12-23,37,under,37.5,under,30
DAL 26 @ ARI 27,2010-12-25,45,over,45,over,53
DET 34 @ MIA 27,2010-12-26,41,over,41,over,61
WAS 20 @ JAC 17,2010-12-26,45,under,45.5,under,37
SF 17 @ STL 25,2010-12-26,39.5,over,40,over,42
NE 34 @ BUF 3,2010-12-26,44,under,46,under,37
NYJ 34 @ CHI 38,2010-12-26,36,over,36,over,72
BAL 20 @ CLE 10,2010-12-26,39,under,39.5,under,30
TEN 14 @ KC 34,2010-12-26,41.5,over,42.5,over,48
IND 31 @ OAK 26,2010-12-26,47,over,46,over,57
HOU 23 @ DEN 24,2010-12-26,49,under,49.5,under,47
SD 20 @ CIN 34,2010-12-26,44.5,over,43.5,over,54
SEA 15 @ TB 38,2010-12-26,42.5,over,43.5,over,53
NYG 17 @ GB 45,2010-12-26,43,over,43,over,62
NO 17 @ ATL 14,2010-12-27,47.5,under,50,under,31
MIN 24 @ PHI 14,2010-12-28,41.5,under,44,under,38
NFL Week 16 Over Under Totals 2009,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
SD 42 @ TEN 17,2009-12-25,47.5,over,47.5,over,59
SEA 10 @ GB 48,2009-12-27,41,over,43.5,over,58
OAK 9 @ CLE 23,2009-12-27,37.5,under,37,under,32
KC 10 @ CIN 17,2009-12-27,40,under,39.5,under,27
BUF 3 @ ATL 31,2009-12-27,41,under,40.5,under,34
HOU 27 @ MIA 20,2009-12-27,45.5,over,47,push,47
CAR 41 @ NYG 9,2009-12-27,42.5,over,43,over,50
TB 20 @ NO 17,2009-12-27,50,under,48.5,under,37
JAC 7 @ NE 35,2009-12-27,43,under,44.5,under,42
BAL 20 @ PIT 23,2009-12-27,39,over,43,push,43
STL 10 @ ARI 31,2009-12-27,44,under,44,under,41
DET 6 @ SF 20,2009-12-27,41.5,under,41,under,26
DEN 27 @ PHI 30,2009-12-27,41,over,43,over,57
NYJ 29 @ IND 15,2009-12-27,41,over,40.5,over,44
DAL 17 @ WAS 0,2009-12-27,42,under,42,under,17
MIN 30 @ CHI 36,2009-12-28,41,over,41,over,66
NFL Week 16 Over Under Totals 2008,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
IND 31 @ JAC 24,2008-12-18,45,over,43.5,over,55
BAL 33 @ DAL 24,2008-12-20,39.5,over,39.5,over,57
PIT 14 @ TEN 31,2008-12-21,34.5,over,34,over,45
MIA 38 @ KC 31,2008-12-21,41,over,37.5,over,69
ARI 7 @ NE 47,2008-12-21,44.5,over,41,over,54
CIN 14 @ CLE 0,2008-12-21,3.5,over,31,under,14
SF 17 @ STL 16,2008-12-21,44.5,under,42,under,33
NO 42 @ DET 7,2008-12-21,50,under,50.5,under,49
SD 41 @ TB 24,2008-12-21,42.5,over,42,over,65
NYJ 3 @ SEA 13,2008-12-21,44,under,41,under,16
HOU 16 @ OAK 27,2008-12-21,44,under,43,push,43
BUF 30 @ DEN 23,2008-12-21,44.5,over,46,over,53
PHI 3 @ WAS 10,2008-12-21,38.5,under,37.5,under,13
ATL 24 @ MIN 17,2008-12-21,46,under,43,under,41
CAR 28 @ NYG 34,2008-12-21,40,over,38,over,62
GB 17 @ CHI 20,2008-12-22,43,under,40.5,under,37
NFL Week 16 Over Under Totals 2007,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
PIT 41 @ STL 24,2007-12-20,45.5,over,43,over,65
DAL 20 @ CAR 13,2007-12-22,44,under,42.5,under,33
CLE 14 @ CIN 19,2007-12-23,46,under,43,under,33
GB 7 @ CHI 35,2007-12-23,39,over,32,over,42
HOU 15 @ IND 38,2007-12-23,47.5,over,44.5,over,53
KC 20 @ DET 25,2007-12-23,42.5,over,43.5,over,45
NYG 38 @ BUF 21,2007-12-23,34.5,over,32,over,59
OAK 11 @ JAC 49,2007-12-23,39.5,over,40,over,60
PHI 38 @ NO 23,2007-12-23,46,over,47.5,over,61
ATL 27 @ ARI 30,2007-12-23,43.5,over,44,over,57
TB 19 @ SF 21,2007-12-23,37,over,36.5,over,40
MIA 7 @ NE 28,2007-12-23,45.5,under,45,under,35
BAL 6 @ SEA 27,2007-12-23,39,under,39,under,33
NYJ 6 @ TEN 10,2007-12-23,37.5,under,37,under,16
WAS 32 @ MIN 21,2007-12-23,41,over,40.5,over,53
DEN 3 @ SD 23,2007-12-24,47,under,47,under,26
NFL Week 17 Over Under Totals 2018,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
CLE 24 @ BAL 26,2018-12-30,41,over,41,over,50
MIA 17 @ BUF 42,2018-12-30,38.5,over,39.5,over,59
DET 31 @ GB 0,2018-12-30,44,under,44.5,under,31
JAC 3 @ HOU 20,2018-12-30,40.5,under,39.5,under,23
OAK 3 @ KC 35,2018-12-30,54,under,54,under,38
CHI 24 @ MIN 10,2018-12-30,41,under,39.5,under,34
NYJ 3 @ NE 38,2018-12-30,47.5,under,47,under,41
CAR 33 @ NO 14,2018-12-30,45,over,42,over,47
DAL 36 @ NYG 35,2018-12-30,42.5,over,38.5,over,71
CIN 13 @ PIT 16,2018-12-30,47.5,under,45.5,under,29
ATL 34 @ TB 32,2018-12-30,49.5,over,52,over,66
IND 33 @ TEN 17,2018-12-30,44,over,42.5,over,50
PHI 24 @ WAS 0,2018-12-30,40.5,under,43,under,24
LAC 23 @ DEN 9,2018-12-30,41.5,under,43.5,under,32
SF 32 @ LAR 48,2018-12-30,50,over,50.5,over,80
ARI 24 @ SEA 27,2018-12-30,38.5,over,39.5,over,51
NFL Week 17 Over Under Totals 2017,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
BUF 22 @ MIA 16,2017-12-31,41.5,under,42.5,under,38
CHI 10 @ MIN 23,2017-12-31,38,under,39.5,under,33
NYJ 6 @ NE 26,2017-12-31,43.5,under,46,under,32
WAS 10 @ NYG 18,2017-12-31,41,under,38.5,under,28
CIN 31 @ BAL 27,2017-12-31,40,over,40.5,over,58
CLE 24 @ PIT 28,2017-12-31,38.5,over,41,over,52
NO 24 @ TB 31,2017-12-31,49,over,50.5,over,55
JAC 10 @ TEN 15,2017-12-31,40,under,41,under,25
CAR 10 @ ATL 22,2017-12-31,44.5,under,47,under,32
GB 11 @ DET 35,2017-12-31,45,over,42.5,over,46
HOU 13 @ IND 22,2017-12-31,42,under,43,under,35
DAL 6 @ PHI 0,2017-12-31,41,under,43,under,6
ARI 26 @ SEA 24,2017-12-31,38,over,40.5,over,50
KC 27 @ DEN 24,2017-12-31,37.5,over,39,over,51
SF 34 @ LAR 13,2017-12-31,44.5,over,44,over,47
OAK 10 @ LAC 30,2017-12-31,43,under,43.5,under,40
NFL Week 17 Over Under Totals 2016,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
NO 32 @ ATL 38,2017-01-01,55.5,over,58.5,over,70
CHI 10 @ MIN 38,2017-01-01,41,over,44,over,48
JAC 20 @ IND 24,2017-01-01,49,under,48.5,under,44
DAL 13 @ PHI 27,2017-01-01,43,under,44,under,40
GB 31 @ DET 24,2017-01-01,48,over,50,over,55
NE 35 @ MIA 14,2017-01-01,44.5,over,47,over,49
BUF 10 @ NYJ 30,2017-01-01,45,under,43,under,40
CAR 16 @ TB 17,2017-01-01,47.5,under,44.5,under,33
NYG 19 @ WAS 10,2017-01-01,44,under,47.5,under,29
HOU 17 @ TEN 24,2017-01-01,40.5,over,41.5,under,41
BAL 10 @ CIN 27,2017-01-01,41,under,40.5,under,37
CLE 24 @ PIT 27,2017-01-01,44.5,over,41.5,over,51
KC 37 @ SD 27,2017-01-01,45,over,45,over,64
OAK 6 @ DEN 24,2017-01-01,41.5,under,40,under,30
SEA 25 @ SF 23,2017-01-01,44,over,44.5,over,48
ARI 44 @ LA 6,2017-01-01,40.5,over,39,over,50
NFL Week 17 Over Under Totals 2015,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
NO 20 @ ATL 17,2016-01-03,53,under,53.5,under,37
NYJ 17 @ BUF 22,2016-01-03,43.5,under,41,under,39
WAS 34 @ DAL 23,2016-01-03,39.5,over,41,over,57
TEN 24 @ IND 30,2016-01-03,41,over,39,over,54
TB 10 @ CAR 38,2016-01-03,47,over,44,over,48
DET 24 @ CHI 20,2016-01-03,46,under,45,under,44
PIT 28 @ CLE 12,2016-01-03,47,under,47,under,40
MIN 20 @ GB 13,2016-01-03,47,under,44,under,33
OAK 17 @ KC 23,2016-01-03,44.5,under,43.5,under,40
NE 10 @ MIA 20,2016-01-03,47.5,under,46.5,under,30
PHI 35 @ NYG 30,2016-01-03,51.5,over,51,over,65
BAL 16 @ CIN 24,2016-01-03,43,under,40.5,under,40
JAC 6 @ HOU 30,2016-01-03,45,under,45,under,36
SEA 36 @ ARI 6,2016-01-03,47.5,under,46.5,under,42
SD 20 @ DEN 27,2016-01-03,41,over,42,over,47
STL 16 @ SF 19,2016-01-03,37.5,under,39,under,35
NFL Week 17 Over Under Totals 2014,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
CAR 34 @ ATL 3,2014-12-28,47.5,under,48,under,37
CLE 10 @ BAL 20,2014-12-28,42.5,under,40,under,30
DAL 44 @ WAS 17,2014-12-28,49,over,47.5,over,61
IND 27 @ TEN 10,2014-12-28,47,under,46.5,under,37
DET 20 @ GB 30,2014-12-28,48,over,46.5,over,50
JAC 17 @ HOU 23,2014-12-28,40.5,under,38.5,over,40
SD 7 @ KC 19,2014-12-28,42.5,under,42.5,under,26
NYJ 37 @ MIA 24,2014-12-28,42,over,41,over,61
CHI 9 @ MIN 13,2014-12-28,44,under,47,under,22
BUF 17 @ NE 9,2014-12-28,43.5,under,43.5,under,26
PHI 34 @ NYG 26,2014-12-28,51.5,over,51.5,over,60
CIN 17 @ PIT 27,2014-12-28,48,under,48,under,44
NO 23 @ TB 20,2014-12-28,46.5,under,47,under,43
OAK 14 @ DEN 47,2014-12-28,47.5,over,49,over,61
ARI 17 @ SF 20,2014-12-28,36.5,over,38,under,37
STL 6 @ SEA 20,2014-12-28,41,under,41.5,under,26
NFL Week 17 Over Under Totals 2013,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
CAR 21 @ ATL 20,2013-12-29,45.5,under,46.5,under,41
GB 33 @ CHI 28,2013-12-29,53,over,51,over,61
HOU 10 @ TEN 16,2013-12-29,44,under,44.5,under,26
CLE 7 @ PIT 20,2013-12-29,44,under,44.5,under,27
WAS 6 @ NYG 20,2013-12-29,45.5,under,44,under,26
BAL 17 @ CIN 34,2013-12-29,44.5,over,43,over,51
PHI 24 @ DAL 22,2013-12-29,55.5,under,54,under,46
JAC 10 @ IND 30,2013-12-29,45.5,under,45,under,40
NYJ 20 @ MIA 7,2013-12-29,41,under,41,under,27
DET 13 @ MIN 14,2013-12-29,52,under,50,under,27
BUF 20 @ NE 34,2013-12-29,47,over,46.5,over,54
TB 17 @ NO 42,2013-12-29,47,over,47,over,59
DEN 14 @ OAK 34,2013-12-29,53.5,under,53.5,under,48
SF 23 @ ARI 20,2013-12-29,42,over,41,over,43
KC 24 @ SD 27,2013-12-29,45,over,45,over,51
STL 9 @ SEA 27,2013-12-29,43,under,41,under,36
NFL Week 17 Over Under Totals 2012,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
TB 22 @ ATL 17,2012-12-30,45.5,under,45.5,under,39
NYJ 9 @ BUF 28,2012-12-30,41,under,39,under,37
DAL 18 @ WAS 28,2012-12-30,50,under,50,under,46
JAC 20 @ TEN 38,2012-12-30,41.5,over,41.5,over,58
CLE 10 @ PIT 24,2012-12-30,34.5,under,34.5,under,34
BAL 17 @ CIN 23,2012-12-30,41,under,41,under,40
CHI 26 @ DET 24,2012-12-30,44.5,over,44.5,over,50
HOU 16 @ IND 28,2012-12-30,41.5,over,47,under,44
GB 34 @ MIN 37,2012-12-30,47,over,45.5,over,71
MIA 0 @ NE 28,2012-12-30,49.5,under,46,under,28
CAR 44 @ NO 38,2012-12-30,54,over,54,over,82
PHI 7 @ NYG 42,2012-12-30,47,over,45.5,over,49
OAK 21 @ SD 24,2012-12-30,39,over,39,over,45
KC 3 @ DEN 38,2012-12-30,42,under,42,under,41
ARI 13 @ SF 27,2012-12-30,39.5,over,39.5,over,40
STL 13 @ SEA 20,2012-12-30,41,under,42.5,under,33
NFL Week 17 Over Under Totals 2011,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
WAS 10 @ PHI 34,2012-01-01,46,under,44,push,44
NYJ 17 @ MIA 19,2012-01-01,42,under,38,under,36
CAR 17 @ NO 45,2012-01-01,55,over,54.5,over,62
DET 41 @ GB 45,2012-01-01,46.5,over,41.5,over,86
SF 34 @ STL 27,2012-01-01,35.5,over,35.5,over,61
IND 19 @ JAC 13,2012-01-01,37,under,36.5,under,32
BUF 21 @ NE 49,2012-01-01,51.5,over,49.5,over,70
TEN 23 @ HOU 22,2012-01-01,41,over,38.5,over,45
CHI 17 @ MIN 13,2012-01-01,39,under,41.5,under,30
PIT 13 @ CLE 9,2012-01-01,37,under,33,under,22
BAL 24 @ CIN 16,2012-01-01,39.5,over,37.5,over,40
TB 24 @ ATL 45,2012-01-01,47,over,45.5,over,69
KC 7 @ DEN 3,2012-01-01,36.5,under,37,under,10
SD 38 @ OAK 26,2012-01-01,49,over,50.5,over,64
SEA 20 @ ARI 23,2012-01-01,41,over,40.5,over,43
DAL 14 @ NYG 31,2012-01-01,46.5,under,48,under,45
NFL Week 17 Over Under Totals 2010,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
OAK 31 @ KC 10,2011-01-02,43.5,under,43.5,under,41
MIA 7 @ NE 38,2011-01-02,42.5,over,44,over,45
PIT 41 @ CLE 9,2011-01-02,38,over,38,over,50
CIN 7 @ BAL 13,2011-01-02,43,under,43,under,20
MIN 13 @ DET 20,2011-01-02,42,under,43.5,under,33
BUF 7 @ NYJ 38,2011-01-02,39.5,over,38,over,45
CAR 10 @ ATL 31,2011-01-02,41,push,41,push,41
TB 23 @ NO 13,2011-01-02,48,under,46.5,under,36
TEN 20 @ IND 23,2011-01-02,47.5,under,47.5,under,43
JAC 17 @ HOU 34,2011-01-02,49.5,over,47.5,over,51
NYG 17 @ WAS 14,2011-01-02,44.5,under,44.5,under,31
CHI 3 @ GB 10,2011-01-02,41.5,under,43.5,under,13
DAL 14 @ PHI 13,2011-01-02,43,under,43,under,27
ARI 7 @ SF 38,2011-01-02,38,over,39.5,over,45
SD 33 @ DEN 28,2011-01-02,47.5,over,47.5,over,61
STL 6 @ SEA 16,2011-01-02,43,under,42.5,under,22
NFL Week 17 Over Under Totals 2009,,,,,,
Home Team ID,Date,Opening Total,Opening Result,Closing Total,Closing Result,Game Total
IND 7 @ BUF 30,2010-01-03,36.5,over,32.5,over,37
NO 10 @ CAR 23,2010-01-03,42.5,under,41,under,33
JAC 17 @ CLE 23,2010-01-03,38.5,over,35.5,over,40
CHI 37 @ DET 23,2010-01-03,45,over,44,over,60
NE 27 @ HOU 34,2010-01-03,45.5,over,46.5,over,61
PIT 30 @ MIA 24,2010-01-03,45,over,46,over,54
NYG 7 @ MIN 44,2010-01-03,48,over,48,over,51
SF 28 @ STL 6,2010-01-03,40.5,under,39.5,under,34
ATL 20 @ TB 10,2010-01-03,41.5,under,41.5,under,30
PHI 0 @ DAL 24,2010-01-03,48.5,under,47.5,under,24
GB 33 @ ARI 7,2010-01-03,44,under,42,under,40
KC 44 @ DEN 24,2010-01-03,38,over,38,over,68
BAL 21 @ OAK 13,2010-01-03,38,under,39,under,34
